Time Stamp,String
1581012456385349035,"$VNYMR,+008.884,+000.533,+001.196,+00.1823,+00.1423,+00.4869,-00.446,-02.036,-09.669,+00.055362,-00.080981,-00.294542*63
"
1581012456410515069,"$VNYMR,+008.458,+000.396,+001.200,+00.1789,+00.1499,+00.4921,-00.557,-04.008,-10.509,-00.004651,-00.096127,-00.304184*6D
"
1581012456435534000,"$VNYMR,+008.013,+000.218,+001.091,+00.1728,+00.1416,+00.4918,-00.382,-03.074,-09.782,-00.075231,-00.131054,-00.311319*69
"
1581012456460454940,"$VNYMR,+007.562,+000.000,+000.925,+00.1761,+00.1340,+00.4949,-00.081,-01.679,-09.622,-00.105837,-00.162099,-00.311195*6D
"
1581012456485409021,"$VNYMR,+007.117,-000.252,+000.757,+00.1727,+00.1294,+00.4889,-00.024,-02.959,-09.581,-00.124649,-00.181360,-00.308299*64
"
1581012456510366916,"$VNYMR,+006.672,-000.524,+000.611,+00.1691,+00.1308,+00.4956,-00.344,-03.154,-09.829,-00.088500,-00.188636,-00.309680*6A
"
1581012456535300016,"$VNYMR,+006.223,-000.806,+000.489,+00.1675,+00.1124,+00.4930,-00.708,-01.872,-09.935,-00.066652,-00.195493,-00.308737*64
"
1581012456560551881,"$VNYMR,+005.772,-001.094,+000.352,+00.1650,+00.1101,+00.4970,-00.154,-00.115,-11.267,-00.070653,-00.191913,-00.315125*6C
"
1581012456585647106,"$VNYMR,+005.315,-001.382,+000.205,+00.1648,+00.1039,+00.5040,-00.042,+00.054,-10.999,-00.122422,-00.201763,-00.320854*61
"
1581012456610698938,"$VNYMR,+004.849,-001.662,+000.078,+00.1660,+00.1101,+00.5137,-00.472,-01.568,-10.477,-00.124735,-00.198884,-00.327318*65
"
1581012456635253906,"$VNYMR,+004.376,-001.913,-000.046,+00.1638,+00.1163,+00.5107,-00.771,-00.903,-10.651,-00.097824,-00.169671,-00.329424*66
"
1581012456660365104,"$VNYMR,+003.902,-002.127,-000.147,+00.1591,+00.1166,+00.5146,-00.674,-00.059,-10.247,-00.066817,-00.138550,-00.330287*68
"
1581012456686158895,"$VNYMR,+003.427,-002.295,-000.195,+00.1570,+00.1229,+00.5032,-00.926,-00.905,-10.361,-00.037202,-00.101159,-00.330795*64
"
1581012456710491895,"$VNYMR,+002.961,-002.423,-000.221,+00.1574,+00.1389,+00.5003,-00.922,-01.058,-10.592,-00.043846,-00.081995,-00.326815*66
"
1581012456735287904,"$VNYMR,+002.495,-002.504,-000.214,+00.1575,+00.1389,+00.4919,-00.598,-01.942,-10.484,+00.002458,-00.042605,-00.323757*6C
"
1581012456760672092,"$VNYMR,+002.032,-002.549,-000.185,+00.1567,+00.1537,+00.4903,-01.052,-01.539,-10.318,+00.013000,-00.018132,-00.326826*65
"
1581012456785309076,"$VNYMR,+001.568,-002.558,-000.126,+00.1580,+00.1574,+00.4862,-00.995,-01.344,-10.873,+00.039175,+00.001069,-00.322202*66
"
1581012456810220003,"$VNYMR,+001.102,-002.526,-000.011,+00.1558,+00.1624,+00.4832,-00.925,-00.274,-10.495,+00.079919,+00.031425,-00.325343*62
"
1581012456835355043,"$VNYMR,+000.632,-002.438,+000.204,+00.1562,+00.1772,+00.4858,-01.041,+00.995,-10.677,+00.155814,+00.072433,-00.328762*61
"
1581012456860460042,"$VNYMR,+000.163,-002.285,+000.546,+00.1564,+00.1822,+00.4815,-01.047,-00.106,-09.737,+00.250248,+00.117884,-00.331023*64
"
1581012456885560989,"$VNYMR,-000.308,-002.084,+000.970,+00.1541,+00.1885,+00.4841,-00.861,-01.294,-09.368,+00.307781,+00.157897,-00.336484*6D
"
1581012456910554885,"$VNYMR,-000.783,-001.837,+001.426,+00.1534,+00.2021,+00.4783,-00.437,-01.616,-09.147,+00.315026,+00.182743,-00.334173*66
"
1581012456935224056,"$VNYMR,-001.264,-001.561,+001.891,+00.1509,+00.1985,+00.4796,-00.548,-01.756,-09.253,+00.319170,+00.186718,-00.343259*6E
"
1581012456960201025,"$VNYMR,-001.755,-001.272,+002.371,+00.1499,+00.2085,+00.4821,+00.197,-00.119,-09.685,+00.332396,+00.191872,-00.352306*65
"
1581012456985300064,"$VNYMR,-002.249,-000.976,+002.845,+00.1465,+00.2136,+00.4846,-00.023,-02.299,-07.800,+00.283419,+00.189967,-00.358855*6B
"
1581012457010416984,"$VNYMR,-002.748,-000.670,+003.260,+00.1454,+00.2161,+00.4790,+00.009,-04.760,-08.241,+00.259692,+00.196883,-00.358880*6E
"
1581012457035162925,"$VNYMR,-003.257,-000.369,+003.593,+00.1456,+00.2260,+00.4899,-00.388,-03.785,-08.734,+00.240559,+00.181846,-00.366892*6E
"
1581012457060115098,"$VNYMR,-003.765,-000.101,+003.864,+00.1387,+00.2326,+00.4866,-00.097,-02.565,-09.143,+00.167560,+00.154483,-00.366533*6B
"
1581012457085670948,"$VNYMR,-004.276,+000.135,+004.079,+00.1400,+00.2374,+00.4880,+00.278,-04.722,-08.555,+00.096358,+00.123745,-00.365457*65
"
1581012457110368967,"$VNYMR,-004.796,+000.343,+004.210,+00.1338,+00.2267,+00.4905,+00.322,-04.723,-08.519,+00.067614,+00.109314,-00.373218*65
"
1581012457135155916,"$VNYMR,-005.327,+000.522,+004.243,+00.1303,+00.2306,+00.4944,-00.121,-02.947,-08.529,+00.010902,+00.087852,-00.378213*6E
"
1581012457160537958,"$VNYMR,-005.861,+000.673,+004.193,+00.1291,+00.2294,+00.4944,-00.006,-03.198,-08.664,-00.062516,+00.067000,-00.377281*64
"
1581012457184981107,"$VNYMR,-006.394,+000.785,+004.051,+00.1257,+00.2333,+00.4899,-00.020,-03.586,-09.005,-00.127386,+00.040109,-00.375405*63
"
1581012457211401939,"$VNYMR,-006.925,+000.862,+003.812,+00.1244,+00.2309,+00.4940,-00.114,-03.146,-09.507,-00.184059,+00.019556,-00.372749*6C
"
1581012457234960079,"$VNYMR,-007.456,+000.899,+003.498,+00.1184,+00.2263,+00.4854,-00.383,-03.380,-09.141,-00.237252,-00.007637,-00.371390*66
"
1581012457260505914,"$VNYMR,-007.989,+000.904,+003.132,+00.1183,+00.2201,+00.4854,-00.245,-02.694,-09.347,-00.253729,-00.026667,-00.374122*67
"
1581012457285486936,"$VNYMR,-008.529,+000.879,+002.736,+00.1111,+00.2180,+00.4836,+00.022,-01.653,-09.661,-00.256301,-00.036627,-00.377350*65
"
1581012457310463905,"$VNYMR,-009.078,+000.829,+002.331,+00.1121,+00.2130,+00.4879,+00.156,-00.354,-09.497,-00.282603,-00.058957,-00.381989*63
"
1581012457335448980,"$VNYMR,-009.627,+000.773,+001.981,+00.1097,+00.2119,+00.4891,+00.448,-02.057,-09.509,-00.261467,-00.063597,-00.385426*6B
"
1581012457360481977,"$VNYMR,-010.180,+000.706,+001.699,+00.1053,+00.2208,+00.4859,+00.122,-02.665,-09.167,-00.190485,-00.065370,-00.386288*69
"
1581012457385395050,"$VNYMR,-010.735,+000.634,+001.470,+00.1086,+00.2120,+00.4849,+00.163,+00.029,-10.092,-00.117179,-00.058506,-00.387222*69
"
1581012457410645961,"$VNYMR,-011.290,+000.565,+001.304,+00.1051,+00.2134,+00.4874,+00.296,+00.880,-10.535,-00.100064,-00.057493,-00.388092*65
"
1581012457435379981,"$VNYMR,-011.844,+000.502,+001.207,+00.1038,+00.2110,+00.4888,-00.020,+00.165,-10.530,-00.068449,-00.055581,-00.382809*65
"
1581012457460400104,"$VNYMR,-012.389,+000.447,+001.158,+00.1071,+00.2022,+00.4905,-00.126,-00.290,-10.601,-00.021654,-00.045370,-00.377783*68
"
1581012457485543012,"$VNYMR,-012.932,+000.399,+001.145,+00.1002,+00.2017,+00.4873,-00.379,+00.587,-11.348,+00.020929,-00.036939,-00.377964*68
"
1581012457510374069,"$VNYMR,-013.471,+000.363,+001.203,+00.1015,+00.2053,+00.4803,+00.007,+00.126,-11.339,+00.065178,-00.031846,-00.376737*69
"
1581012457535327911,"$VNYMR,-014.005,+000.329,+001.338,+00.0969,+00.2067,+00.4759,-00.212,+00.051,-11.542,+00.111055,-00.036981,-00.370927*69
"
1581012457560441017,"$VNYMR,-014.534,+000.293,+001.552,+00.0992,+00.2066,+00.4816,-00.747,+00.182,-11.517,+00.178445,-00.037801,-00.370001*60
"
1581012457585541009,"$VNYMR,-015.070,+000.248,+001.831,+00.0972,+00.2203,+00.4785,-00.143,-00.127,-11.737,+00.219951,-00.042422,-00.372440*6B
"
1581012457610394001,"$VNYMR,-015.606,+000.186,+002.153,+00.0950,+00.2266,+00.4810,-00.289,-00.464,-11.422,+00.238889,-00.059607,-00.371310*6A
"
1581012457635261058,"$VNYMR,-016.142,+000.104,+002.483,+00.0960,+00.2179,+00.4756,-00.098,-00.968,-10.910,+00.229437,-00.077044,-00.373631*61
"
1581012457660429000,"$VNYMR,-016.679,+000.006,+002.808,+00.0975,+00.2302,+00.4797,-00.002,-01.654,-10.552,+00.218303,-00.088834,-00.368777*69
"
1581012457685421943,"$VNYMR,-017.206,-000.097,+003.102,+00.0940,+00.2304,+00.4767,+00.055,-02.029,-10.035,+00.196038,-00.094189,-00.359868*67
"
1581012457710736036,"$VNYMR,-017.721,-000.203,+003.358,+00.0976,+00.2326,+00.4755,-00.326,-02.304,-09.559,+00.166789,-00.095916,-00.351946*63
"
1581012457735400915,"$VNYMR,-018.226,-000.303,+003.594,+00.1012,+00.2349,+00.4771,-00.459,-02.916,-09.221,+00.149777,-00.091576,-00.345138*64
"
1581012457760492086,"$VNYMR,-018.719,-000.396,+003.804,+00.0963,+00.2290,+00.4769,-00.384,-03.364,-08.830,+00.127163,-00.083598,-00.338135*6A
"
1581012457785213947,"$VNYMR,-019.202,-000.474,+003.974,+00.0964,+00.2327,+00.4713,-00.279,-02.935,-08.617,+00.098119,-00.071012,-00.330751*67
"
1581012457810348987,"$VNYMR,-019.678,-000.531,+004.085,+00.0954,+00.2389,+00.4698,-00.379,-02.762,-08.466,+00.047988,-00.057638,-00.327080*67
"
1581012457838192939,"$VNYMR,-020.150,-000.566,+004.125,+00.0906,+00.2330,+00.4667,-00.507,-02.863,-08.339,-00.002982,-00.041258,-00.327023*61
"
1581012457860378980,"$VNYMR,-020.621,-000.577,+004.098,+00.0906,+00.2355,+00.4667,-00.236,-02.772,-08.107,-00.040124,-00.023560,-00.329898*6D
"
1581012457885121107,"$VNYMR,-021.093,-000.562,+004.014,+00.0907,+00.2379,+00.4695,-00.283,-02.292,-07.937,-00.077591,-00.006064,-00.328574*66
"
1581012457910233020,"$VNYMR,-021.559,-000.521,+003.880,+00.0869,+00.2295,+00.4679,-00.378,-02.544,-08.370,-00.112939,+00.011709,-00.327292*67
"
1581012457935219049,"$VNYMR,-022.024,-000.454,+003.699,+00.0847,+00.2333,+00.4636,-00.501,-02.771,-08.239,-00.151158,+00.030495,-00.328404*6F
"
1581012457960176944,"$VNYMR,-022.491,-000.366,+003.494,+00.0833,+00.2260,+00.4677,-00.190,-02.457,-08.209,-00.154742,+00.044386,-00.328818*6A
"
1581012457985261917,"$VNYMR,-022.963,-000.264,+003.287,+00.0808,+00.2237,+00.4704,+00.223,-01.801,-08.537,-00.145841,+00.055166,-00.335613*60
"
1581012458010344982,"$VNYMR,-023.444,-000.149,+003.101,+00.0798,+00.2274,+00.4689,+00.385,-01.529,-08.702,-00.131459,+00.065166,-00.341858*64
"
1581012458035335063,"$VNYMR,-023.936,-000.020,+002.935,+00.0725,+00.2192,+00.4685,+00.816,-01.504,-08.924,-00.114373,+00.073994,-00.351166*66
"
1581012458060251951,"$VNYMR,-024.437,+000.118,+002.796,+00.0711,+00.2131,+00.4699,+00.769,-00.741,-09.009,-00.087476,+00.080379,-00.352750*6B
"
1581012458085375070,"$VNYMR,-024.943,+000.259,+002.690,+00.0678,+00.2182,+00.4654,+00.646,-00.341,-09.384,-00.070660,+00.077477,-00.356330*67
"
1581012458111439943,"$VNYMR,-025.449,+000.402,+002.603,+00.0653,+00.2146,+00.4695,+00.776,-00.351,-09.863,-00.056578,+00.082442,-00.357245*6E
"
1581012458135641098,"$VNYMR,-025.950,+000.540,+002.539,+00.0641,+00.2134,+00.4639,+00.715,-00.434,-10.046,-00.040274,+00.079039,-00.352602*62
"
1581012458160566091,"$VNYMR,-026.441,+000.672,+002.509,+00.0583,+00.2162,+00.4648,+00.720,-00.820,-10.670,-00.001871,+00.075853,-00.341779*64
"
1581012458185278892,"$VNYMR,-026.921,+000.782,+002.499,+00.0559,+00.2139,+00.4619,+00.952,-01.532,-10.165,-00.008204,+00.050092,-00.336246*69
"
1581012458210784912,"$VNYMR,-027.399,+000.864,+002.497,+00.0571,+00.2188,+00.4633,+00.916,-01.508,-10.697,-00.001750,+00.032763,-00.334878*66
"
1581012458235378980,"$VNYMR,-027.872,+000.915,+002.479,+00.0524,+00.2178,+00.4658,+00.639,-01.845,-10.996,-00.001121,+00.013936,-00.329182*68
"
1581012458260602951,"$VNYMR,-028.344,+000.936,+002.429,+00.0523,+00.2153,+00.4631,+00.973,-00.155,-11.623,-00.022394,-00.007123,-00.326735*63
"
1581012458285582065,"$VNYMR,-028.818,+000.940,+002.396,+00.0499,+00.2154,+00.4657,+01.054,-00.651,-10.768,-00.017730,-00.021047,-00.328412*66
"
1581012458310707092,"$VNYMR,-029.293,+000.911,+002.385,+00.0478,+00.2193,+00.4585,+01.209,-00.257,-10.332,-00.003940,-00.051533,-00.327294*69
"
1581012458335433959,"$VNYMR,-029.768,+000.867,+002.417,+00.0477,+00.2168,+00.4586,+00.580,-00.125,-11.206,+00.024189,-00.054652,-00.326327*6D
"
1581012458360641956,"$VNYMR,-030.238,+000.817,+002.462,+00.0489,+00.2167,+00.4586,+00.958,-00.988,-10.573,+00.022628,-00.055523,-00.325462*67
"
1581012458385425090,"$VNYMR,-030.712,+000.767,+002.483,+00.0442,+00.2194,+00.4555,+00.721,-00.448,-10.508,+00.007807,-00.053062,-00.329606*6B
"
1581012458410495042,"$VNYMR,-031.182,+000.719,+002.498,+00.0452,+00.2145,+00.4612,+00.710,-00.902,-10.163,+00.006996,-00.046206,-00.324909*62
"
1581012458435687065,"$VNYMR,-031.648,+000.682,+002.507,+00.0428,+00.2121,+00.4625,+00.665,-01.978,-09.820,-00.005150,-00.041854,-00.323237*69
"
1581012458460419893,"$VNYMR,-032.112,+000.659,+002.505,+00.0453,+00.2169,+00.4626,+00.618,-01.728,-09.991,+00.006852,-00.023391,-00.321569*69
"
1581012458485285997,"$VNYMR,-032.572,+000.651,+002.501,+00.0420,+00.2233,+00.4675,+00.681,-01.641,-09.642,+00.000090,-00.014690,-00.317079*67
"
1581012458510463953,"$VNYMR,-033.030,+000.659,+002.491,+00.0444,+00.2206,+00.4593,+00.726,-01.977,-09.388,-00.014079,-00.006992,-00.318123*64
"
1581012458535322904,"$VNYMR,-033.492,+000.675,+002.465,+00.0371,+00.2173,+00.4672,+00.705,-01.928,-09.346,-00.027597,-00.001211,-00.322735*62
"
1581012458560915946,"$VNYMR,-033.957,+000.705,+002.430,+00.0349,+00.2224,+00.4698,+00.511,-01.727,-09.286,-00.026393,+00.007645,-00.325174*67
"
1581012458585282087,"$VNYMR,-034.424,+000.749,+002.396,+00.0349,+00.2224,+00.4698,+00.721,-01.336,-09.132,-00.015509,+00.019692,-00.327138*69
"
1581012458610551118,"$VNYMR,-034.894,+000.807,+002.364,+00.0361,+00.2223,+00.4657,+00.981,-01.039,-09.140,-00.013090,+00.031004,-00.330427*68
"
1581012458635405063,"$VNYMR,-035.365,+000.879,+002.350,+00.0322,+00.2102,+00.4740,+01.008,-01.251,-09.108,-00.003801,+00.040055,-00.331573*69
"
1581012458660620927,"$VNYMR,-035.839,+000.964,+002.350,+00.0345,+00.2101,+00.4713,+00.913,-01.905,-08.753,-00.000645,+00.045010,-00.332522*6D
"
1581012458685611963,"$VNYMR,-036.308,+001.062,+002.364,+00.0300,+00.2165,+00.4723,+00.917,-01.751,-09.012,+00.021599,+00.056087,-00.327410*69
"
1581012458710372924,"$VNYMR,-036.772,+001.171,+002.386,+00.0324,+00.2226,+00.4780,+01.019,-01.213,-09.356,+00.024585,+00.064270,-00.321786*6B
"
1581012458735260963,"$VNYMR,-037.227,+001.287,+002.414,+00.0264,+00.2155,+00.4693,+01.171,-01.419,-09.175,+00.025147,+00.066183,-00.317029*69
"
1581012458760545969,"$VNYMR,-037.669,+001.404,+002.443,+00.0289,+00.2228,+00.4791,+01.028,-00.954,-09.341,+00.027540,+00.066202,-00.307647*68
"
1581012458785274028,"$VNYMR,-038.101,+001.511,+002.466,+00.0217,+00.2157,+00.4718,+01.204,-01.360,-09.502,+00.016687,+00.056502,-00.300821*67
"
1581012458810234069,"$VNYMR,-038.525,+001.608,+002.469,+00.0254,+00.2254,+00.4775,+01.448,-02.028,-09.132,-00.002830,+00.048016,-00.295979*67
"
1581012458835174083,"$VNYMR,-038.940,+001.692,+002.413,+00.0204,+00.2146,+00.4759,+01.259,-02.124,-09.077,-00.040242,+00.047990,-00.288557*6B
"
1581012458860321998,"$VNYMR,-039.345,+001.773,+002.293,+00.0207,+00.2294,+00.4813,+01.213,-01.771,-09.427,-00.077486,+00.051487,-00.283149*67
"
1581012458885751962,"$VNYMR,-039.741,+001.846,+002.176,+00.0169,+00.2210,+00.4825,+00.710,-02.096,-09.714,-00.061725,+00.036337,-00.274609*66
"
1581012458910197019,"$VNYMR,-040.136,+001.894,+002.076,+00.0169,+00.2210,+00.4881,+00.773,-00.424,-09.920,-00.046579,+00.017893,-00.277006*6F
"
1581012458935345888,"$VNYMR,-040.537,+001.924,+001.987,+00.0122,+00.2200,+00.4864,+01.372,-00.326,-10.113,-00.058393,-00.001958,-00.279780*6D
"
1581012458961146116,"$VNYMR,-040.943,+001.932,+001.917,+00.0111,+00.2238,+00.4877,+01.651,-01.391,-09.990,-00.048072,-00.017753,-00.283905*6E
"
1581012458985045909,"$VNYMR,-041.351,+001.908,+001.872,+00.0088,+00.2251,+00.4833,+01.438,-00.441,-09.456,+00.003203,-00.036264,-00.282918*60
"
1581012459010685920,"$VNYMR,-041.764,+001.850,+001.871,+00.0113,+00.2312,+00.4848,+00.939,+00.637,-10.411,+00.027321,-00.054735,-00.282860*6B
"
1581012459035444021,"$VNYMR,-042.164,+001.787,+001.920,+00.0055,+00.2364,+00.4816,+01.432,-01.029,-10.298,+00.036902,-00.052437,-00.274531*65
"
1581012459060633897,"$VNYMR,-042.559,+001.722,+001.947,+00.0098,+00.2226,+00.4890,+01.234,-01.105,-10.144,+00.032314,-00.050243,-00.270899*61
"
1581012459085067987,"$VNYMR,-042.947,+001.654,+001.972,+00.0076,+00.2264,+00.4832,+01.185,-00.728,-10.016,+00.044432,-00.056994,-00.262501*67
"
1581012459110588073,"$VNYMR,-043.325,+001.584,+002.007,+00.0088,+00.2276,+00.4875,+01.151,-00.885,-09.674,+00.034003,-00.058623,-00.258443*66
"
1581012459135555982,"$VNYMR,-043.700,+001.516,+002.054,+00.0051,+00.2254,+00.4914,+01.353,-01.544,-09.433,+00.033569,-00.060489,-00.256327*66
"
1581012459160578966,"$VNYMR,-044.067,+001.444,+002.125,+00.0065,+00.2315,+00.4859,+00.911,-01.256,-09.558,+00.059651,-00.066482,-00.248692*65
"
1581012459185002088,"$VNYMR,-044.430,+001.370,+002.229,+00.0018,+00.2329,+00.4869,+01.262,-01.717,-09.997,+00.093679,-00.058114,-00.250827*69
"
1581012459210643053,"$VNYMR,-044.797,+001.294,+002.350,+00.0005,+00.2306,+00.4896,+01.228,-01.925,-08.672,+00.092072,-00.063119,-00.255383*6F
"
1581012459235449075,"$VNYMR,-045.168,+001.214,+002.449,-00.0006,+00.2306,+00.4826,+01.390,-01.998,-08.832,+00.057898,-00.070703,-00.258549*68
"
1581012459260596036,"$VNYMR,-045.541,+001.138,+002.498,-00.0041,+00.2308,+00.4866,+01.113,-03.149,-09.150,+00.022160,-00.062601,-00.262446*67
"
1581012459285553932,"$VNYMR,-045.919,+001.076,+002.484,-00.0066,+00.2285,+00.4878,+00.904,-02.275,-09.712,+00.015245,-00.043637,-00.262615*6E
"
1581012459310463905,"$VNYMR,-046.293,+001.026,+002.431,-00.0090,+00.2261,+00.4905,+00.715,-01.035,-09.806,-00.017705,-00.036945,-00.259094*6C
"
1581012459335449934,"$VNYMR,-046.661,+000.990,+002.365,-00.0138,+00.2252,+00.4915,+00.516,-01.837,-09.333,-00.052848,-00.032994,-00.256577*6A
"
1581012459360620021,"$VNYMR,-047.029,+000.969,+002.285,-00.0151,+00.2215,+00.4943,+00.944,-03.343,-09.311,-00.066325,-00.020558,-00.256033*6B
"
1581012459385395050,"$VNYMR,-047.398,+000.967,+002.193,-00.0200,+00.2156,+00.4940,+01.044,-02.550,-09.181,-00.058142,-00.009875,-00.256422*6D
"
1581012459410759925,"$VNYMR,-047.767,+000.976,+002.084,-00.0258,+00.2209,+00.4992,+00.910,-01.113,-09.382,-00.067815,-00.001878,-00.257505*6A
"
1581012459435467958,"$VNYMR,-048.139,+000.994,+002.002,-00.0306,+00.2199,+00.4961,+00.545,-00.840,-09.835,-00.039255,+00.007717,-00.263459*6F
"
1581012459460521936,"$VNYMR,-048.523,+001.023,+001.971,-00.0376,+00.2215,+00.4900,+01.171,+00.119,-10.140,+00.001118,+00.017296,-00.269920*6C
"
1581012459485397100,"$VNYMR,-048.906,+001.064,+002.010,-00.0413,+00.2143,+00.4913,+00.650,-01.168,-09.097,+00.018662,+00.014560,-00.267918*62
"
1581012459510433912,"$VNYMR,-049.292,+001.128,+002.058,-00.0399,+00.2229,+00.4871,+01.475,-00.413,-09.573,+00.053192,+00.047185,-00.274866*68
"
1581012459535340070,"$VNYMR,-049.688,+001.219,+002.096,-00.0459,+00.2145,+00.4812,+01.352,-00.408,-10.001,+00.025669,+00.039271,-00.278820*6E
"
1581012459560432910,"$VNYMR,-050.083,+001.304,+002.136,-00.0484,+00.2085,+00.4770,+00.271,-00.729,-10.629,+00.039119,+00.042412,-00.272386*69
"
1581012459585330963,"$VNYMR,-050.466,+001.372,+002.196,-00.0519,+00.2074,+00.4656,+00.975,-02.119,-10.343,+00.054855,+00.031634,-00.267313*62
"
1581012459610523939,"$VNYMR,-050.841,+001.425,+002.276,-00.0589,+00.2077,+00.4610,+01.058,-01.753,-09.638,+00.070345,+00.024712,-00.258762*65
"
1581012459635273933,"$VNYMR,-051.203,+001.465,+002.393,-00.0544,+00.1976,+00.4531,+01.056,-02.164,-09.183,+00.107438,+00.014071,-00.246927*69
"
1581012459660763978,"$VNYMR,-051.555,+001.506,+002.531,-00.0578,+00.2015,+00.4500,+00.866,-00.790,-09.116,+00.127712,+00.024183,-00.243888*6B
"
1581012459685272932,"$VNYMR,-051.904,+001.556,+002.693,-00.0589,+00.2003,+00.4430,+01.185,-00.673,-09.128,+00.111428,+00.024362,-00.244346*6E
"
1581012459710585117,"$VNYMR,-052.255,+001.616,+002.869,-00.0577,+00.2027,+00.4417,+01.127,-00.543,-09.491,+00.121156,+00.022175,-00.244796*67
"
1581012459735399007,"$VNYMR,-052.606,+001.681,+003.040,-00.0578,+00.2129,+00.4350,+00.904,-01.403,-08.912,+00.101784,+00.024621,-00.247421*61
"
1581012459760251045,"$VNYMR,-052.962,+001.754,+003.148,-00.0601,+00.2143,+00.4334,+00.364,-01.981,-09.420,+00.064372,+00.037619,-00.250354*6C
"
1581012459785845994,"$VNYMR,-053.319,+001.827,+003.146,-00.0637,+00.2132,+00.4332,+00.299,-01.006,-10.999,+00.001578,+00.037422,-00.251083*64
"
1581012459810358047,"$VNYMR,-053.675,+001.885,+003.090,-00.0639,+00.2033,+00.4263,+00.763,-02.447,-10.398,-00.061651,+00.017006,-00.250658*62
"
1581012459835531949,"$VNYMR,-054.026,+001.919,+003.016,-00.0637,+00.2095,+00.4235,+01.119,-04.142,-09.760,-00.071559,-00.000090,-00.244927*6E
"
1581012459860341072,"$VNYMR,-054.373,+001.935,+002.926,-00.0615,+00.2032,+00.4237,+01.170,-02.844,-10.116,-00.038120,-00.004082,-00.241429*68
"
1581012459885354995,"$VNYMR,-054.707,+001.941,+002.842,-00.0649,+00.2070,+00.4137,+00.682,-00.795,-10.044,-00.046715,-00.009996,-00.230701*68
"
1581012459910593032,"$VNYMR,-055.033,+001.949,+002.772,-00.0589,+00.2067,+00.4113,+00.637,-01.621,-09.903,-00.067648,-00.008163,-00.223684*66
"
1581012459935612916,"$VNYMR,-055.353,+001.958,+002.701,-00.0579,+00.2017,+00.4114,+00.843,-01.608,-10.389,-00.041256,-00.004405,-00.220262*67
"
1581012459960549116,"$VNYMR,-055.673,+001.959,+002.626,-00.0601,+00.2055,+00.4126,+00.865,-00.525,-10.643,-00.052134,-00.014466,-00.222702*64
"
1581012459985457897,"$VNYMR,-055.990,+001.946,+002.520,-00.0590,+00.2030,+00.4099,+00.627,-00.879,-10.360,-00.093317,-00.026381,-00.223117*6A
"
1581012460010323047,"$VNYMR,-056.306,+001.935,+002.416,-00.0578,+00.2029,+00.4114,+01.131,-01.626,-09.916,-00.064355,-00.018489,-00.220229*60
"
1581012460035530090,"$VNYMR,-056.617,+001.931,+002.336,-00.0566,+00.2041,+00.4073,+00.820,-00.913,-09.409,-00.028254,-00.008884,-00.217873*6F
"
1581012460060362100,"$VNYMR,-056.926,+001.931,+002.271,-00.0530,+00.2064,+00.4158,+00.597,+00.008,-09.680,-00.017694,-00.000826,-00.217673*61
"
